,dropoff_census_tract,dropoff_community_area,dropoff_latitude,dropoff_longitude,pickup_census_tract,pickup_community_area,pickup_latitude,pickup_longitude,time,trip_miles,trip_seconds
2188,504.0,32.0,41.884987192,-87.620992913,,28.0,41.88528132,-87.6572332,4,1.49,448.0
2189,,14.0,41.968069,-87.721559063,,8.0,41.899602111,-87.633308037,1,0.0,1260.0
2190,676.0,28.0,41.879066994,-87.657005027,,7.0,41.914616286,-87.631717366,5,3.1,780.0
2191,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,0,5.3,1020.0
2192,807.0,28.0,41.879255084,-87.642648998,,24.0,41.906025969,-87.675311622,4,0.2,660.0
2193,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,1,3.7,900.0
2194,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892072635,-87.628874157,2,1.0,360.0
2195,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,4.7,780.0
2196,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892507781,-87.626214906,0,1.3,360.0
2197,,7.0,41.922686284,-87.649488729,,22.0,41.92276062,-87.699155343,1,0.1,660.0
2198,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,2,4.1,1020.0
2199,254.0,28.0,41.87866742,-87.671653621,,8.0,41.892042136,-87.63186395,2,2.3,600.0
2200,,31.0,41.850266366,-87.667569312,,24.0,41.901206994,-87.676355989,6,3.1,660.0
2201,,28.0,41.874005383,-87.66351755,,3.0,41.96581197,-87.655878786,0,7.3,960.0
2202,749.0,28.0,41.88528132,-87.6572332,,8.0,41.892507781,-87.626214906,9,1.7,346.0
2203,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,0,0.0,420.0
2204,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,1,4.5,780.0
2205,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,6.3,720.0
2206,930.0,32.0,41.87101588,-87.631406525,,8.0,41.89503345,-87.619710672,4,2.0,480.0
2207,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892507781,-87.626214906,1,2.1,540.0
2208,792.0,8.0,41.89321636,-87.63784421,,8.0,41.90749193,-87.63576009,1,1.2,360.0
2209,534.0,8.0,41.90749193,-87.63576009,,8.0,41.89321636,-87.63784421,2,0.0,420.0
2210,316.0,8.0,41.905857769,-87.630865027,,8.0,41.892042136,-87.63186395,3,1.1,420.0
2211,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,3,7.3,1140.0
2212,,4.0,41.975170943,-87.687515515,,8.0,41.899602111,-87.633308037,0,7.2,1020.0
2213,,10.0,41.985015101,-87.804532006,,22.0,41.92276062,-87.699155343,1,0.6,900.0
2214,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,3,1.68,480.0
2215,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,1,2.3,660.0
2216,,77.0,41.9867118,-87.663416405,,2.0,42.001571027,-87.695012589,2,1.98,360.0
2217,970.0,8.0,41.892507781,-87.626214906,,7.0,41.914616286,-87.631717366,0,1.9,540.0
2218,,6.0,41.944226601,-87.655998182,,22.0,41.92276062,-87.699155343,0,3.0,720.0
2219,87.0,6.0,41.946489764,-87.647113634,,8.0,41.89321636,-87.63784421,3,4.8,1320.0
2220,397.0,7.0,41.929272532,-87.673807238,,7.0,41.914616286,-87.631717366,5,2.2,840.0
2221,970.0,8.0,41.892507781,-87.626214906,,8.0,41.900221297,-87.629105186,8,0.0,360.0
2222,404.0,6.0,41.942691844,-87.651770507,,6.0,41.946294536,-87.654298084,6,0.5,600.0
2223,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,3,1.7,480.0
2224,334.0,8.0,41.899155613,-87.626210532,,32.0,41.870607372,-87.622172937,12,2.0,600.0
2225,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,0,1.2,360.0
2226,225.0,8.0,41.892042136,-87.63186395,,7.0,41.921778188,-87.651061884,6,2.41,540.0
2227,334.0,8.0,41.899155613,-87.626210532,,8.0,41.890922026,-87.618868355,3,1.5,480.0
2228,,6.0,41.944226601,-87.655998182,,77.0,41.9867118,-87.663416405,3,2.6,540.0
2229,,22.0,41.92276062,-87.699155343,,28.0,41.874005383,-87.66351755,1,6.4,840.0
2230,,5.0,41.947791586,-87.683834942,,6.0,41.944226601,-87.655998182,1,0.0,480.0
2231,543.0,7.0,41.92926299,-87.635890954,,8.0,41.892042136,-87.63186395,1,2.39,619.0
2232,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,8,3.0,600.0
2233,871.0,7.0,41.928967266,-87.656156831,,8.0,41.907520075,-87.6266589,0,2.5,600.0
2234,,3.0,41.96581197,-87.655878786,,24.0,41.901206994,-87.676355989,3,4.6,1020.0
2235,,4.0,41.975170943,-87.687515515,,2.0,42.001571027,-87.695012589,0,3.4,660.0
2236,806.0,24.0,41.906638542,-87.689579834,,8.0,41.90749193,-87.63576009,1,3.0,900.0
2237,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,2,2.8,900.0
2238,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,7,1.5,420.0
2239,40.0,28.0,41.885300022,-87.642808466,,8.0,41.892072635,-87.628874157,7,1.8,840.0
2240,886.0,6.0,41.942577185,-87.647078509,,8.0,41.892072635,-87.628874157,1,5.3,780.0
2241,512.0,7.0,41.914747305,-87.654007029,,8.0,41.89321636,-87.63784421,1,1.9,540.0
2242,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,3,2.2,540.0
2243,1007.0,7.0,41.93057857,-87.642206313,,24.0,41.908378669,-87.670945075,1,3.3,780.0
2244,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,1,4.1,600.0
2245,,9.0,42.007612593,-87.813781034,,8.0,41.899602111,-87.633308037,1,14.0,1560.0
2246,792.0,8.0,41.89321636,-87.63784421,,8.0,41.905857769,-87.630865027,2,1.5,540.0
2247,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,0.8,540.0
2248,364.0,7.0,41.921877461,-87.66407824,,32.0,41.880994471,-87.632746489,1,3.67,987.0
2249,805.0,8.0,41.902788048,-87.62614559,,7.0,41.929077655,-87.646293476,0,0.2,960.0
2250,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,3,0.0,600.0
2251,,14.0,41.968069,-87.721559063,,21.0,41.938666196,-87.711210593,1,2.2,540.0
2252,308.0,6.0,41.936310131,-87.651562592,,8.0,41.899155613,-87.626210532,6,3.8,660.0
2253,970.0,8.0,41.892507781,-87.626214906,,24.0,41.906025969,-87.675311622,3,3.2,600.0
2254,676.0,28.0,41.879066994,-87.657005027,,7.0,41.921854911,-87.646210977,0,4.3,720.0
2255,1030.0,6.0,41.938391258,-87.63857492,,8.0,41.892042136,-87.63186395,2,0.2,660.0
2256,522.0,7.0,41.929046937,-87.651310877,,8.0,41.892042136,-87.63186395,2,3.9,780.0
2257,380.0,8.0,41.904935302,-87.649907226,,7.0,41.929077655,-87.646293476,0,0.0,360.0
2258,,5.0,41.947791586,-87.683834942,,6.0,41.944226601,-87.655998182,4,1.5,420.0
2259,680.0,6.0,41.946294536,-87.654298084,,8.0,41.892042136,-87.63186395,0,5.3,960.0
2260,986.0,3.0,41.958154876,-87.653021789,,8.0,41.890922026,-87.618868355,7,5.7,660.0
2261,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,0.0,720.0
2262,,3.0,41.96581197,-87.655878786,,32.0,41.878865584,-87.625192142,7,0.0,900.0
2263,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892042136,-87.63186395,1,1.0,360.0
2264,807.0,28.0,41.879255084,-87.642648998,,8.0,41.899155613,-87.626210532,1,2.2,840.0
2265,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,4,3.7,900.0
2266,365.0,24.0,41.899445769,-87.68931919,,24.0,41.912431869,-87.670189148,0,1.9,420.0
2267,308.0,6.0,41.936310131,-87.651562592,,6.0,41.94258518,-87.656644092,2,2.0,840.0
2268,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89321636,-87.63784421,1,1.0,360.0
2269,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,1,0.0,1380.0
2270,970.0,8.0,41.892507781,-87.626214906,,8.0,41.890922026,-87.618868355,6,0.8,360.0
2271,792.0,8.0,41.89321636,-87.63784421,,8.0,41.905857769,-87.630865027,1,1.22,528.0
2272,,20.0,41.924347077,-87.734739754,,7.0,41.922686284,-87.649488729,5,0.0,1140.0
2273,140.0,8.0,41.900221297,-87.629105186,,8.0,41.892042136,-87.63186395,4,1.1,420.0
2274,,41.0,41.794090253,-87.592310855,,32.0,41.878865584,-87.625192142,0,8.9,1380.0
2275,811.0,3.0,41.963633169,-87.652365359,,6.0,41.946489764,-87.647113634,1,1.1,360.0
2276,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,0,0.0,840.0
2277,334.0,8.0,41.899155613,-87.626210532,,8.0,41.892042136,-87.63186395,1,0.1,1080.0
2278,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,1.7,420.0
2279,792.0,8.0,41.89321636,-87.63784421,,8.0,41.890922026,-87.618868355,2,0.0,420.0
2280,498.0,8.0,41.891971508,-87.612945414,,7.0,41.929077655,-87.646293476,1,3.6,540.0
2281,316.0,8.0,41.905857769,-87.630865027,,8.0,41.892042136,-87.63186395,3,1.2,420.0
2282,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.892042136,-87.63186395,1,0.1,660.0
2283,498.0,8.0,41.891971508,-87.612945414,,8.0,41.892072635,-87.628874157,3,0.0,360.0
2284,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,3.8,720.0
2285,749.0,28.0,41.88528132,-87.6572332,,8.0,41.892072635,-87.628874157,0,2.2,480.0
2286,400.0,7.0,41.921701492,-87.655911848,,6.0,41.94258518,-87.656644092,1,1.8,600.0
2287,,6.0,41.944226601,-87.655998182,,4.0,41.975170943,-87.687515515,2,2.2,480.0
2288,683.0,6.0,41.957530922,-87.66661144,,6.0,41.942577185,-87.647078509,5,1.6,480.0
2289,,77.0,41.9867118,-87.663416405,,22.0,41.92276062,-87.699155343,8,5.9,1320.0
2290,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,7,3.2,540.0
2291,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.902788048,-87.62614559,0,2.6,660.0
2292,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,5,3.0,720.0
2293,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,10,1.5,360.0
2294,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,6,2.6,1020.0
2295,,33.0,41.857183858,-87.620334624,,8.0,41.899602111,-87.633308037,4,3.64,1150.0
2296,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,1,3.5,600.0
2297,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.892042136,-87.63186395,8,3.7,1080.0
2298,899.0,8.0,41.892072635,-87.628874157,,8.0,41.907520075,-87.6266589,6,1.0,420.0
2299,970.0,8.0,41.892507781,-87.626214906,,8.0,41.90749193,-87.63576009,1,1.3,420.0
2300,,3.0,41.96581197,-87.655878786,,1.0,42.009622881,-87.670166857,6,2.4,540.0
2301,,6.0,41.944226601,-87.655998182,,22.0,41.92276062,-87.699155343,9,2.7,600.0
2302,,77.0,41.9867118,-87.663416405,,32.0,41.878865584,-87.625192142,0,8.8,1080.0
2303,,24.0,41.901206994,-87.676355989,,28.0,41.874005383,-87.66351755,5,2.0,420.0
2304,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,2,5.5,1080.0
2305,,16.0,41.953582125,-87.72345239,,22.0,41.92276062,-87.699155343,1,0.0,720.0
2306,16.0,32.0,41.880994471,-87.632746489,,8.0,41.907520075,-87.6266589,1,2.6,720.0
2307,397.0,7.0,41.929272532,-87.673807238,,7.0,41.921854911,-87.646210977,1,1.9,540.0
2308,,24.0,41.901206994,-87.676355989,,4.0,41.975170943,-87.687515515,5,4.9,1020.0
2309,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,3,0.1,480.0
2310,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,4,5.8,960.0
2311,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,0,0.0,600.0
2312,179.0,32.0,41.870607372,-87.622172937,,8.0,41.892072635,-87.628874157,7,1.34,445.0
2313,397.0,7.0,41.929272532,-87.673807238,,6.0,41.942691844,-87.651770507,6,1.9,720.0
2314,225.0,8.0,41.892042136,-87.63186395,,8.0,41.90749193,-87.63576009,1,1.6,600.0
2315,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,3,1.6,660.0
2316,,17.0,41.94651142,-87.806020002,,22.0,41.92276062,-87.699155343,0,4.4,1020.0
2317,397.0,7.0,41.929272532,-87.673807238,,8.0,41.89321636,-87.63784421,1,4.1,540.0
2318,811.0,3.0,41.963633169,-87.652365359,,32.0,41.884987192,-87.620992913,0,5.6,660.0
2319,,16.0,41.953582125,-87.72345239,,8.0,41.899602111,-87.633308037,1,0.0,1140.0
2320,680.0,6.0,41.946294536,-87.654298084,,8.0,41.89321636,-87.63784421,4,5.2,960.0
2321,179.0,32.0,41.870607372,-87.622172937,,8.0,41.892042136,-87.63186395,5,2.0,540.0
2322,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,2.6,720.0
2323,,5.0,41.947791586,-87.683834942,,32.0,41.878865584,-87.625192142,1,5.9,1020.0
2324,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,3.88,1020.0
2325,13.0,8.0,41.907520075,-87.6266589,,8.0,41.892042136,-87.63186395,1,1.6,480.0
2326,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,2,0.2,1020.0
2327,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,3.6,660.0
2328,749.0,28.0,41.88528132,-87.6572332,,22.0,41.916005274,-87.675095116,7,5.6,1260.0
2329,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,6,0.0,960.0
2330,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,1,1.8,600.0
2331,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,4,3.6,1140.0
2332,899.0,8.0,41.892072635,-87.628874157,,32.0,41.884987192,-87.620992913,1,1.1,480.0
2333,787.0,8.0,41.898331794,-87.620762865,,32.0,41.877406123,-87.621971652,3,1.3,360.0
2334,982.0,7.0,41.914616286,-87.631717366,,8.0,41.890922026,-87.618868355,0,3.0,480.0
2335,792.0,8.0,41.89321636,-87.63784421,,8.0,41.900221297,-87.629105186,2,1.0,360.0
2336,534.0,8.0,41.90749193,-87.63576009,,8.0,41.905857769,-87.630865027,1,0.0,420.0
2337,911.0,8.0,41.890922026,-87.618868355,,28.0,41.885300022,-87.642808466,3,0.0,480.0
2338,,4.0,41.975170943,-87.687515515,,8.0,41.899602111,-87.633308037,7,7.8,1140.0
2339,670.0,6.0,41.934659157,-87.646729729,,8.0,41.892042136,-87.63186395,0,3.7,780.0
2340,543.0,7.0,41.92926299,-87.635890954,,22.0,41.921125914,-87.699754406,0,3.9,960.0
2341,1020.0,3.0,41.972667956,-87.663865496,,6.0,41.945282331,-87.661545096,1,2.2,540.0
2342,498.0,8.0,41.891971508,-87.612945414,,3.0,41.972667956,-87.663865496,1,6.8,900.0
2343,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,3,6.5,960.0
2344,792.0,8.0,41.89321636,-87.63784421,,8.0,41.902788048,-87.62614559,1,1.8,660.0
2345,,42.0,41.77887686,-87.594925439,,28.0,41.874005383,-87.66351755,0,0.7,1380.0
2346,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,2,4.1,540.0
2347,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,2,0.3,1020.0
2348,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,2,1.6,360.0
2349,225.0,8.0,41.892042136,-87.63186395,,8.0,41.892072635,-87.628874157,1,0.4,420.0
2350,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,0.0,660.0
2351,,11.0,41.978829526,-87.771166703,,6.0,41.944226601,-87.655998182,3,7.4,840.0
2352,225.0,8.0,41.892042136,-87.63186395,,8.0,41.905857769,-87.630865027,1,0.0,540.0
2353,,19.0,41.927260956,-87.765501609,,22.0,41.92276062,-87.699155343,1,0.1,720.0
2354,,3.0,41.96581197,-87.655878786,,22.0,41.92276062,-87.699155343,3,5.5,1140.0
2355,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,4,2.5,600.0
2356,379.0,3.0,41.962178629,-87.645378762,,8.0,41.892507781,-87.626214906,3,5.5,780.0
2357,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,3.2,1080.0
2358,807.0,28.0,41.879255084,-87.642648998,,8.0,41.890922026,-87.618868355,0,0.0,360.0
2359,,4.0,41.975170943,-87.687515515,,5.0,41.947791586,-87.683834942,0,1.6,360.0
2360,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,0.0,660.0
2361,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892507781,-87.626214906,1,2.6,720.0
2362,926.0,24.0,41.899737388,-87.664953917,,7.0,41.914747305,-87.654007029,1,1.9,480.0
2363,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,1,7.3,960.0
2364,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892507781,-87.626214906,0,1.3,360.0
2365,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,1,1.8,540.0
2366,911.0,8.0,41.890922026,-87.618868355,,28.0,41.885300022,-87.642808466,6,1.5,540.0
2367,,77.0,41.9867118,-87.663416405,,7.0,41.922686284,-87.649488729,4,0.0,1020.0
2368,,2.0,42.001571027,-87.695012589,,8.0,41.899602111,-87.633308037,5,9.9,1380.0
2369,807.0,28.0,41.879255084,-87.642648998,,32.0,41.877406123,-87.621971652,2,1.4,360.0
2370,,15.0,41.954027649,-87.763399032,,8.0,41.899602111,-87.633308037,6,8.7,1140.0
2371,676.0,28.0,41.879066994,-87.657005027,,33.0,41.859349715,-87.617358006,1,2.4,480.0
2372,308.0,6.0,41.936310131,-87.651562592,,8.0,41.902788048,-87.62614559,2,0.2,600.0
2373,749.0,28.0,41.88528132,-87.6572332,,8.0,41.900221297,-87.629105186,1,2.8,780.0
2374,1083.0,6.0,41.943237122,-87.643470956,,8.0,41.89321636,-87.63784421,1,4.2,780.0
2375,512.0,7.0,41.914747305,-87.654007029,,22.0,41.921125914,-87.699754406,2,0.1,960.0
2376,1083.0,6.0,41.943237122,-87.643470956,,8.0,41.902788048,-87.62614559,1,3.8,540.0
2377,759.0,7.0,41.926811182,-87.642605247,,7.0,41.921854911,-87.646210977,2,1.35,420.0
2378,680.0,6.0,41.946294536,-87.654298084,,8.0,41.892507781,-87.626214906,0,0.0,1260.0
2379,749.0,28.0,41.88528132,-87.6572332,,8.0,41.890922026,-87.618868355,5,1.7,420.0
2380,254.0,28.0,41.87866742,-87.671653621,,8.0,41.90749193,-87.63576009,7,3.4,780.0
2381,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,3,3.1,600.0
2382,307.0,32.0,41.877406123,-87.621971652,,8.0,41.892072635,-87.628874157,8,0.0,540.0
2383,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,7,1.8,360.0
2384,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892042136,-87.63186395,0,2.1,540.0
2385,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892072635,-87.628874157,8,1.3,420.0
2386,825.0,6.0,41.934762456,-87.639853859,,28.0,41.88528132,-87.6572332,4,5.0,1140.0
2387,970.0,8.0,41.892507781,-87.626214906,,28.0,41.885300022,-87.642808466,0,1.7,600.0
2388,,39.0,41.808916283,-87.596183344,,28.0,41.874005383,-87.66351755,5,6.0,720.0
2389,,8.0,41.899602111,-87.633308037,,19.0,41.927260956,-87.765501609,10,0.0,1140.0
2390,982.0,7.0,41.914616286,-87.631717366,,7.0,41.921778188,-87.651061884,0,1.3,420.0
2391,,1.0,42.009622881,-87.670166857,,2.0,42.001571027,-87.695012589,2,1.4,420.0
2392,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,4,3.43,742.0
2393,791.0,24.0,41.908378669,-87.670945075,,8.0,41.892042136,-87.63186395,1,3.2,600.0
2394,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,17,0.0,840.0
2395,676.0,28.0,41.879066994,-87.657005027,,8.0,41.907520075,-87.6266589,0,2.6,780.0
2396,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,1,2.6,780.0
2397,970.0,8.0,41.892507781,-87.626214906,,8.0,41.900265687,-87.63210922,2,0.0,480.0
2398,66.0,24.0,41.911972301,-87.683642922,,28.0,41.88528132,-87.6572332,2,3.8,660.0
2399,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,1,4.0,720.0
2400,,6.0,41.944226601,-87.655998182,,22.0,41.92276062,-87.699155343,2,4.86,1200.0
2401,307.0,32.0,41.877406123,-87.621971652,,24.0,41.911972301,-87.683642922,2,0.2,660.0
2402,970.0,8.0,41.892507781,-87.626214906,,28.0,41.879255084,-87.642648998,2,1.8,600.0
2403,66.0,24.0,41.911972301,-87.683642922,,28.0,41.885300022,-87.642808466,6,4.2,720.0
2404,,4.0,41.975170943,-87.687515515,,3.0,41.96581197,-87.655878786,0,2.7,660.0
2405,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,6,7.5,1080.0
2406,676.0,28.0,41.879066994,-87.657005027,,6.0,41.936310131,-87.651562592,1,7.33,1260.0
2407,225.0,8.0,41.892042136,-87.63186395,,8.0,41.890922026,-87.618868355,1,0.9,780.0
2408,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,2,4.6,600.0
2409,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,3,1.8,360.0
2410,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892072635,-87.628874157,0,2.5,720.0
2411,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,4,2.2,480.0
2412,,11.0,41.978829526,-87.771166703,,6.0,41.944226601,-87.655998182,4,0.5,1440.0
2413,899.0,8.0,41.892072635,-87.628874157,,28.0,41.885300022,-87.642808466,7,1.0,480.0
2414,607.0,8.0,41.900265687,-87.63210922,,8.0,41.892042136,-87.63186395,1,1.0,420.0
2415,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892507781,-87.626214906,6,0.0,540.0
2416,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,0.0,1140.0
2417,676.0,28.0,41.879066994,-87.657005027,,8.0,41.90749193,-87.63576009,1,3.9,660.0
2418,99.0,77.0,41.979795551,-87.671445547,,8.0,41.892072635,-87.628874157,3,7.9,1200.0
2419,,14.0,41.968069,-87.721559063,,6.0,41.944226601,-87.655998182,1,3.0,660.0
2420,16.0,32.0,41.880994471,-87.632746489,,8.0,41.89321636,-87.63784421,3,0.8,378.0
2421,534.0,8.0,41.90749193,-87.63576009,,7.0,41.921854911,-87.646210977,1,1.3,420.0
2422,,4.0,41.975170943,-87.687515515,,6.0,41.944226601,-87.655998182,0,4.1,960.0
2423,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,1,1.3,360.0
2424,,6.0,41.944226601,-87.655998182,,77.0,41.9867118,-87.663416405,1,0.2,900.0
2425,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,0,2.5,600.0
2426,498.0,8.0,41.891971508,-87.612945414,,8.0,41.90749193,-87.63576009,6,0.0,600.0
2427,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,2.4,780.0
2428,804.0,22.0,41.920451512,-87.679954768,,8.0,41.892042136,-87.63186395,1,3.8,420.0
2429,,6.0,41.944226601,-87.655998182,,3.0,41.96581197,-87.655878786,10,0.0,600.0
2430,225.0,8.0,41.892042136,-87.63186395,,24.0,41.908378669,-87.670945075,0,3.1,420.0
2431,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,2.8,720.0
2432,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,9,1.71,480.0
2433,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892042136,-87.63186395,5,0.0,480.0
2434,,8.0,41.899602111,-87.633308037,,22.0,41.92276062,-87.699155343,4,0.2,540.0
2435,66.0,24.0,41.911972301,-87.683642922,,8.0,41.89321636,-87.63784421,2,3.1,840.0
2436,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,0,1.08,360.0
2437,683.0,6.0,41.957530922,-87.66661144,,8.0,41.90749193,-87.63576009,7,5.4,840.0
2438,99.0,77.0,41.979795551,-87.671445547,,7.0,41.914616286,-87.631717366,7,6.8,1260.0
2439,476.0,6.0,41.934539716,-87.643022804,,3.0,41.972929317,-87.650290074,0,0.0,480.0
2440,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,2,0.1,540.0
2441,504.0,32.0,41.884987192,-87.620992913,,8.0,41.905857769,-87.630865027,0,3.1,1260.0
2442,179.0,32.0,41.870607372,-87.622172937,,8.0,41.900221297,-87.629105186,2,0.1,660.0
2443,396.0,6.0,41.94258518,-87.656644092,,8.0,41.90749193,-87.63576009,16,5.1,900.0
2444,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892072635,-87.628874157,4,2.4,600.0
2445,225.0,8.0,41.892042136,-87.63186395,,8.0,41.890922026,-87.618868355,1,0.0,360.0
2446,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,6,3.6,1080.0
2447,1077.0,7.0,41.922082541,-87.634156093,,8.0,41.89321636,-87.63784421,7,2.1,660.0
2448,676.0,28.0,41.879066994,-87.657005027,,8.0,41.892042136,-87.63186395,4,1.6,420.0
2449,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,2,2.2,600.0
2450,982.0,7.0,41.914616286,-87.631717366,,28.0,41.88528132,-87.6572332,0,2.8,720.0
2451,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,9,1.8,480.0
2452,,5.0,41.947791586,-87.683834942,,22.0,41.92276062,-87.699155343,1,0.1,480.0
2453,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,1,4.7,960.0
2454,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,0,6.4,840.0
2455,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892507781,-87.626214906,4,1.1,360.0
2456,307.0,32.0,41.877406123,-87.621971652,,8.0,41.892072635,-87.628874157,0,1.2,600.0
2457,543.0,7.0,41.92926299,-87.635890954,,24.0,41.906025969,-87.675311622,1,3.3,960.0
2458,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.89321636,-87.63784421,21,0.0,600.0
2459,,7.0,41.922686284,-87.649488729,,3.0,41.96581197,-87.655878786,6,4.5,540.0
2460,225.0,8.0,41.892042136,-87.63186395,,28.0,41.88528132,-87.6572332,2,1.4,480.0
