,dropoff_census_tract,dropoff_community_area,dropoff_latitude,dropoff_longitude,pickup_census_tract,pickup_community_area,pickup_latitude,pickup_longitude,time,trip_miles,trip_seconds
8822,735.0,22.0,41.916005274,-87.675095116,,76.0,41.97907082,-87.903039661,6,14.3,1320.0
8823,504.0,32.0,41.884987192,-87.620992913,,28.0,41.879255084,-87.642648998,3,1.5,540.0
8824,504.0,32.0,41.884987192,-87.620992913,,28.0,41.879255084,-87.642648998,5,1.1,600.0
8825,607.0,8.0,41.900265687,-87.63210922,,8.0,41.891971508,-87.612945414,0,2.2,660.0
8826,313.0,76.0,41.97907082,-87.903039661,,32.0,41.880994471,-87.632746489,2,17.1,1500.0
8827,1010.0,28.0,41.867902418,-87.642958665,,8.0,41.898331794,-87.620762865,0,3.0,1020.0
8828,787.0,8.0,41.898331794,-87.620762865,,32.0,41.884987192,-87.620992913,3,0.0,420.0
8829,13.0,8.0,41.907520075,-87.6266589,,76.0,41.97907082,-87.903039661,0,16.3,1620.0
8830,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,8,2.0,720.0
8831,960.0,56.0,41.785998518,-87.750934289,,41.0,41.790506261,-87.583143717,10,8.9,1920.0
8832,807.0,28.0,41.879255084,-87.642648998,,8.0,41.899155613,-87.626210532,5,2.1,840.0
8833,,3.0,41.96581197,-87.655878786,,8.0,41.899602111,-87.633308037,1,6.8,960.0
8834,,21.0,41.938666196,-87.711210593,,28.0,41.874005383,-87.66351755,3,5.3,540.0
8835,,56.0,41.79259236,-87.769615453,,3.0,41.96581197,-87.655878786,4,1.1,1860.0
8836,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892507781,-87.626214906,2,1.0,540.0
8837,749.0,28.0,41.88528132,-87.6572332,,8.0,41.892507781,-87.626214906,18,1.5,540.0
8838,,3.0,41.96581197,-87.655878786,,32.0,41.878865584,-87.625192142,6,5.9,900.0
8839,792.0,8.0,41.89321636,-87.63784421,,76.0,41.97907082,-87.903039661,7,17.1,1320.0
8840,970.0,8.0,41.892507781,-87.626214906,,56.0,41.785998518,-87.750934289,1,12.6,1320.0
8841,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,0.0,660.0
8842,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89503345,-87.619710672,4,1.4,360.0
8843,504.0,32.0,41.884987192,-87.620992913,,8.0,41.890922026,-87.618868355,3,1.2,360.0
8844,970.0,8.0,41.892507781,-87.626214906,,76.0,41.97907082,-87.903039661,5,16.4,1440.0
8845,970.0,8.0,41.892507781,-87.626214906,,32.0,41.880994471,-87.632746489,1,1.8,480.0
8846,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,6,0.0,780.0
8847,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,1,3.2,960.0
8848,,7.0,41.922686284,-87.649488729,,32.0,41.878865584,-87.625192142,10,2.3,420.0
8849,498.0,8.0,41.891971508,-87.612945414,,32.0,41.884987192,-87.620992913,5,0.0,360.0
8850,334.0,8.0,41.899155613,-87.626210532,,32.0,41.884987192,-87.620992913,2,1.0,420.0
8851,334.0,8.0,41.899155613,-87.626210532,,28.0,41.879255084,-87.642648998,9,2.0,660.0
8852,807.0,28.0,41.879255084,-87.642648998,,8.0,41.902788048,-87.62614559,3,0.0,840.0
8853,807.0,28.0,41.879255084,-87.642648998,,32.0,41.880994471,-87.632746489,1,0.0,600.0
8854,970.0,8.0,41.892507781,-87.626214906,,32.0,41.880994471,-87.632746489,1,1.2,480.0
8855,307.0,32.0,41.877406123,-87.621971652,,8.0,41.892507781,-87.626214906,2,1.0,360.0
8856,334.0,8.0,41.899155613,-87.626210532,,28.0,41.879255084,-87.642648998,10,2.7,600.0
8857,307.0,32.0,41.877406123,-87.621971652,,8.0,41.898331794,-87.620762865,4,1.7,1020.0
8858,,28.0,41.874005383,-87.66351755,,6.0,41.944226601,-87.655998182,5,4.7,1320.0
8859,,6.0,41.944226601,-87.655998182,,77.0,41.9867118,-87.663416405,2,1.7,540.0
8860,,4.0,41.975170943,-87.687515515,,6.0,41.944226601,-87.655998182,1,3.3,900.0
8861,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,2,7.2,1020.0
8862,792.0,8.0,41.89321636,-87.63784421,,7.0,41.93057857,-87.642206313,5,3.1,900.0
8863,16.0,32.0,41.880994471,-87.632746489,,8.0,41.907520075,-87.6266589,3,2.9,1200.0
8864,807.0,28.0,41.879255084,-87.642648998,,76.0,41.97907082,-87.903039661,5,16.4,1380.0
8865,,76.0,41.980264315,-87.913624596,,32.0,41.878865584,-87.625192142,1,18.0,1380.0
8866,40.0,28.0,41.885300022,-87.642808466,,56.0,41.785998518,-87.750934289,13,9.9,1020.0
8867,,8.0,41.899602111,-87.633308037,,33.0,41.857183858,-87.620334624,2,3.4,840.0
8868,,16.0,41.953582125,-87.72345239,,4.0,41.975170943,-87.687515515,8,3.2,780.0
8869,,34.0,41.842076117,-87.633973422,,8.0,41.899602111,-87.633308037,4,5.3,900.0
8870,313.0,76.0,41.97907082,-87.903039661,,8.0,41.892507781,-87.626214906,2,18.04,1564.0
8871,,60.0,41.836150155,-87.648787952,,32.0,41.878865584,-87.625192142,0,0.2,960.0
8872,970.0,8.0,41.892507781,-87.626214906,,8.0,41.891971508,-87.612945414,3,0.0,360.0
8873,307.0,32.0,41.877406123,-87.621971652,,8.0,41.898331794,-87.620762865,10,1.4,420.0
8874,807.0,28.0,41.879255084,-87.642648998,,8.0,41.899155613,-87.626210532,1,0.1,600.0
8875,1046.0,33.0,41.859349715,-87.617358006,,32.0,41.884987192,-87.620992913,5,2.4,720.0
8876,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,2,1.4,480.0
8877,787.0,8.0,41.898331794,-87.620762865,,8.0,41.892042136,-87.63186395,2,0.0,360.0
8878,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,2,3.8,600.0
8879,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,6,0.0,840.0
8880,,28.0,41.874005383,-87.66351755,,32.0,41.878865584,-87.625192142,7,2.3,480.0
8881,749.0,28.0,41.88528132,-87.6572332,,8.0,41.892042136,-87.63186395,1,0.1,660.0
8882,,2.0,42.001571027,-87.695012589,,8.0,41.899602111,-87.633308037,3,0.9,1740.0
8883,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,9,0.0,720.0
8884,313.0,76.0,41.97907082,-87.903039661,,8.0,41.890922026,-87.618868355,11,1.1,1500.0
8885,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,0,3.1,1080.0
8886,792.0,8.0,41.89321636,-87.63784421,,32.0,41.884987192,-87.620992913,2,1.4,420.0
8887,40.0,28.0,41.885300022,-87.642808466,,32.0,41.880994471,-87.632746489,3,2.8,960.0
8888,952.0,7.0,41.921854911,-87.646210977,,8.0,41.907520075,-87.6266589,3,0.0,420.0
8889,911.0,8.0,41.890922026,-87.618868355,,8.0,41.899155613,-87.626210532,3,0.7,360.0
8890,,6.0,41.944226601,-87.655998182,,76.0,41.980264315,-87.913624596,5,14.9,1860.0
8891,970.0,8.0,41.892507781,-87.626214906,,32.0,41.880994471,-87.632746489,0,0.77,360.0
8892,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,5,4.4,660.0
8893,380.0,8.0,41.904935302,-87.649907226,,8.0,41.89503345,-87.619710672,1,0.1,2280.0
8894,,32.0,41.878865584,-87.625192142,,7.0,41.922686284,-87.649488729,0,3.7,720.0
8895,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892507781,-87.626214906,0,0.9,360.0
8896,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892507781,-87.626214906,3,0.0,360.0
8897,313.0,76.0,41.97907082,-87.903039661,,8.0,41.890922026,-87.618868355,9,18.74,1737.0
8898,,16.0,41.953582125,-87.72345239,,32.0,41.878865584,-87.625192142,0,8.3,1020.0
8899,13.0,8.0,41.907520075,-87.6266589,,28.0,41.879255084,-87.642648998,5,2.5,720.0
8900,,24.0,41.901206994,-87.676355989,,28.0,41.874005383,-87.66351755,2,2.3,660.0
8901,1077.0,7.0,41.922082541,-87.634156093,,8.0,41.892072635,-87.628874157,13,2.1,600.0
8902,,28.0,41.874005383,-87.66351755,,22.0,41.92276062,-87.699155343,2,0.2,660.0
8903,334.0,8.0,41.899155613,-87.626210532,,76.0,41.97907082,-87.903039661,10,0.0,1440.0
8904,,8.0,41.899602111,-87.633308037,,3.0,41.96581197,-87.655878786,11,4.5,420.0
8905,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892507781,-87.626214906,3,0.0,360.0
8906,498.0,8.0,41.891971508,-87.612945414,,41.0,41.790506261,-87.583143717,0,7.7,840.0
8907,,3.0,41.96581197,-87.655878786,,5.0,41.947791586,-87.683834942,1,1.85,508.0
8908,960.0,56.0,41.785998518,-87.750934289,,76.0,41.97907082,-87.903039661,2,11.8,1500.0
8909,,4.0,41.975170943,-87.687515515,,8.0,41.899602111,-87.633308037,13,7.3,1080.0
8910,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892507781,-87.626214906,1,2.2,540.0
8911,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,20,5.43,840.0
8912,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,1,1.69,540.0
8913,,32.0,41.878865584,-87.625192142,,7.0,41.922686284,-87.649488729,2,3.7,660.0
8914,,7.0,41.922686284,-87.649488729,,76.0,41.980264315,-87.913624596,1,15.2,1380.0
8915,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,3,1.8,540.0
8916,313.0,76.0,41.97907082,-87.903039661,,56.0,41.785998518,-87.750934289,4,31.0,2280.0
8917,,16.0,41.953582125,-87.72345239,,32.0,41.878865584,-87.625192142,0,8.6,1140.0
8918,313.0,76.0,41.97907082,-87.903039661,,8.0,41.891971508,-87.612945414,1,17.8,1620.0
8919,1077.0,7.0,41.922082541,-87.634156093,,28.0,41.879255084,-87.642648998,4,3.2,900.0
8920,,28.0,41.874005383,-87.66351755,,14.0,41.968069,-87.721559063,2,7.5,1140.0
8921,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,6,0.0,1440.0
8922,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89503345,-87.619710672,3,0.0,360.0
8923,40.0,28.0,41.885300022,-87.642808466,,8.0,41.899155613,-87.626210532,0,1.6,720.0
8924,807.0,28.0,41.879255084,-87.642648998,,32.0,41.884987192,-87.620992913,1,1.9,540.0
8925,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,2,1.2,420.0
8926,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,2.7,960.0
8927,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,2.8,660.0
8928,960.0,56.0,41.785998518,-87.750934289,,8.0,41.892507781,-87.626214906,2,13.2,1680.0
8929,899.0,8.0,41.892072635,-87.628874157,,28.0,41.879255084,-87.642648998,2,1.16,360.0
8930,807.0,28.0,41.879255084,-87.642648998,,8.0,41.899155613,-87.626210532,15,1.87,660.0
8931,,24.0,41.901206994,-87.676355989,,76.0,41.980264315,-87.913624596,17,13.1,1260.0
8932,807.0,28.0,41.879255084,-87.642648998,,32.0,41.880994471,-87.632746489,0,0.0,360.0
8933,504.0,32.0,41.884987192,-87.620992913,,8.0,41.891971508,-87.612945414,1,1.1,420.0
8934,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,3,0.3,840.0
8935,,6.0,41.944226601,-87.655998182,,5.0,41.947791586,-87.683834942,14,1.7,480.0
8936,504.0,32.0,41.884987192,-87.620992913,,8.0,41.907520075,-87.6266589,2,1.8,540.0
8937,16.0,32.0,41.880994471,-87.632746489,,28.0,41.885300022,-87.642808466,4,1.1,420.0
8938,16.0,32.0,41.880994471,-87.632746489,,7.0,41.93057857,-87.642206313,4,3.3,960.0
8939,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,2,0.1,540.0
8940,970.0,8.0,41.892507781,-87.626214906,,28.0,41.879255084,-87.642648998,3,1.8,660.0
8941,498.0,8.0,41.891971508,-87.612945414,,32.0,41.877406123,-87.621971652,2,1.7,420.0
8942,313.0,76.0,41.97907082,-87.903039661,,32.0,41.880994471,-87.632746489,12,18.2,1440.0
8943,225.0,8.0,41.892042136,-87.63186395,,8.0,41.905857769,-87.630865027,0,1.1,360.0
8944,307.0,32.0,41.877406123,-87.621971652,,8.0,41.898331794,-87.620762865,8,0.0,660.0
8945,970.0,8.0,41.892507781,-87.626214906,,76.0,41.97907082,-87.903039661,1,17.5,1740.0
8946,504.0,32.0,41.884987192,-87.620992913,,32.0,41.877406123,-87.621971652,3,1.0,420.0
8947,,7.0,41.922686284,-87.649488729,,76.0,41.980264315,-87.913624596,2,0.7,1260.0
8948,16.0,32.0,41.880994471,-87.632746489,,8.0,41.890922026,-87.618868355,11,1.7,540.0
8949,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,2,2.7,600.0
8950,807.0,28.0,41.879255084,-87.642648998,,32.0,41.880994471,-87.632746489,4,1.3,480.0
8951,,23.0,41.900069603,-87.720918238,,32.0,41.878865584,-87.625192142,8,0.3,1080.0
8952,970.0,8.0,41.892507781,-87.626214906,,32.0,41.884987192,-87.620992913,0,0.81,360.0
8953,16.0,32.0,41.880994471,-87.632746489,,8.0,41.898331794,-87.620762865,5,1.3,420.0
8954,,76.0,41.980264315,-87.913624596,,8.0,41.899602111,-87.633308037,6,0.0,1560.0
8955,16.0,32.0,41.880994471,-87.632746489,,32.0,41.884987192,-87.620992913,5,0.65,355.0
8956,16.0,32.0,41.880994471,-87.632746489,,76.0,41.97907082,-87.903039661,2,17.8,1740.0
8957,504.0,32.0,41.884987192,-87.620992913,,8.0,41.890922026,-87.618868355,3,1.4,420.0
8958,952.0,7.0,41.921854911,-87.646210977,,32.0,41.880994471,-87.632746489,9,2.7,840.0
8959,735.0,22.0,41.916005274,-87.675095116,,8.0,41.892507781,-87.626214906,2,0.0,1080.0
8960,307.0,32.0,41.877406123,-87.621971652,,8.0,41.892507781,-87.626214906,2,1.1,480.0
8961,676.0,28.0,41.879066994,-87.657005027,,32.0,41.884987192,-87.620992913,2,0.1,540.0
8962,,43.0,41.761577908,-87.572781987,,44.0,41.740205756,-87.615969523,2,1.8,420.0
8963,911.0,8.0,41.890922026,-87.618868355,,32.0,41.877406123,-87.621971652,6,1.2,360.0
8964,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892072635,-87.628874157,10,1.0,360.0
8965,307.0,32.0,41.877406123,-87.621971652,,28.0,41.879255084,-87.642648998,9,0.75,360.0
8966,307.0,32.0,41.877406123,-87.621971652,,8.0,41.892507781,-87.626214906,0,1.1,420.0
8967,334.0,8.0,41.899155613,-87.626210532,,8.0,41.89321636,-87.63784421,1,1.46,579.0
8968,553.0,,41.982775009,-87.8773054,,56.0,41.785998518,-87.750934289,8,24.8,2160.0
8969,,28.0,41.874005383,-87.66351755,,24.0,41.901206994,-87.676355989,9,0.0,360.0
8970,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,11,3.6,360.0
8971,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,2,2.2,780.0
8972,,4.0,41.975170943,-87.687515515,,76.0,41.980264315,-87.913624596,3,10.5,1500.0
8973,,21.0,41.938666196,-87.711210593,,6.0,41.944226601,-87.655998182,6,2.8,720.0
8974,792.0,8.0,41.89321636,-87.63784421,,28.0,41.885300022,-87.642808466,12,1.3,480.0
8975,970.0,8.0,41.892507781,-87.626214906,,8.0,41.89321636,-87.63784421,2,0.0,360.0
8976,225.0,8.0,41.892042136,-87.63186395,,41.0,41.790506261,-87.583143717,5,8.0,1140.0
8977,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,16,5.7,780.0
8978,16.0,32.0,41.880994471,-87.632746489,,76.0,41.97907082,-87.903039661,1,16.7,1260.0
8979,807.0,28.0,41.879255084,-87.642648998,,8.0,41.89503345,-87.619710672,0,1.9,600.0
8980,807.0,28.0,41.879255084,-87.642648998,,8.0,41.898331794,-87.620762865,4,2.5,720.0
8981,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892507781,-87.626214906,3,1.0,420.0
8982,,33.0,41.857183858,-87.620334624,,32.0,41.878865584,-87.625192142,9,1.62,609.0
8983,16.0,32.0,41.880994471,-87.632746489,,7.0,41.93057857,-87.642206313,1,4.1,960.0
8984,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,9,4.7,1020.0
8985,313.0,76.0,41.97907082,-87.903039661,,32.0,41.877406123,-87.621971652,15,19.3,1620.0
8986,787.0,8.0,41.898331794,-87.620762865,,8.0,41.890922026,-87.618868355,1,0.0,420.0
8987,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.899155613,-87.626210532,2,2.8,600.0
8988,960.0,56.0,41.785998518,-87.750934289,,8.0,41.892507781,-87.626214906,1,12.5,2820.0
8989,959.0,8.0,41.89503345,-87.619710672,,8.0,41.892072635,-87.628874157,0,0.0,420.0
8990,,6.0,41.944226601,-87.655998182,,4.0,41.975170943,-87.687515515,7,2.3,840.0
8991,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,6,2.7,900.0
8992,,8.0,41.899602111,-87.633308037,,32.0,41.878865584,-87.625192142,14,2.0,540.0
8993,534.0,8.0,41.90749193,-87.63576009,,28.0,41.879255084,-87.642648998,5,9.3,2280.0
8994,807.0,28.0,41.879255084,-87.642648998,,32.0,41.884987192,-87.620992913,0,1.3,540.0
8995,960.0,56.0,41.785998518,-87.750934289,,28.0,41.885300022,-87.642808466,3,0.0,1020.0
8996,970.0,8.0,41.892507781,-87.626214906,,76.0,41.97907082,-87.903039661,1,17.2,1500.0
8997,899.0,8.0,41.892072635,-87.628874157,,8.0,41.890922026,-87.618868355,11,1.8,840.0
8998,,32.0,41.878865584,-87.625192142,,77.0,41.9867118,-87.663416405,2,0.5,900.0
8999,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,1.9,480.0
9000,504.0,32.0,41.884987192,-87.620992913,,8.0,41.891971508,-87.612945414,0,1.4,420.0
9001,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,0,1.2,420.0
9002,,32.0,41.878865584,-87.625192142,,28.0,41.874005383,-87.66351755,6,0.0,360.0
9003,,7.0,41.922686284,-87.649488729,,32.0,41.878865584,-87.625192142,2,5.7,1200.0
9004,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,6,2.6,420.0
9005,334.0,8.0,41.899155613,-87.626210532,,76.0,41.97907082,-87.903039661,0,1.1,1560.0
9006,313.0,76.0,41.97907082,-87.903039661,,8.0,41.899155613,-87.626210532,4,17.6,1560.0
9007,534.0,8.0,41.90749193,-87.63576009,,8.0,41.899155613,-87.626210532,1,1.1,480.0
9008,,76.0,41.980264315,-87.913624596,,77.0,41.9867118,-87.663416405,0,12.2,1860.0
9009,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,4,0.1,540.0
9010,,32.0,41.878865584,-87.625192142,,6.0,41.944226601,-87.655998182,1,0.2,1140.0
9011,792.0,8.0,41.89321636,-87.63784421,,8.0,41.898331794,-87.620762865,12,0.0,420.0
9012,1046.0,33.0,41.859349715,-87.617358006,,28.0,41.879255084,-87.642648998,1,2.38,840.0
9013,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,5,2.1,420.0
9014,307.0,32.0,41.877406123,-87.621971652,,7.0,41.926811182,-87.642605247,8,18.0,1440.0
9015,16.0,32.0,41.880994471,-87.632746489,,8.0,41.898331794,-87.620762865,3,1.1,360.0
9016,970.0,8.0,41.892507781,-87.626214906,,8.0,41.899155613,-87.626210532,10,0.0,540.0
9017,16.0,32.0,41.880994471,-87.632746489,,7.0,41.926811182,-87.642605247,1,3.5,900.0
9018,334.0,8.0,41.899155613,-87.626210532,,33.0,41.859349715,-87.617358006,1,3.1,540.0
9019,307.0,32.0,41.877406123,-87.621971652,,28.0,41.885300022,-87.642808466,5,0.0,540.0
9020,16.0,32.0,41.880994471,-87.632746489,,28.0,41.879255084,-87.642648998,1,1.3,420.0
9021,307.0,32.0,41.877406123,-87.621971652,,8.0,41.892507781,-87.626214906,8,0.0,480.0
9022,911.0,8.0,41.890922026,-87.618868355,,32.0,41.884987192,-87.620992913,0,1.2,420.0
9023,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892507781,-87.626214906,13,2.0,660.0
9024,,32.0,41.878865584,-87.625192142,,33.0,41.857183858,-87.620334624,9,1.2,540.0
9025,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,2,5.9,840.0
9026,,24.0,41.901206994,-87.676355989,,76.0,41.980264315,-87.913624596,1,14.4,1620.0
9027,960.0,56.0,41.785998518,-87.750934289,,8.0,41.899155613,-87.626210532,9,13.7,1680.0
9028,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,7,2.4,540.0
9029,1061.0,3.0,41.958055933,-87.660389456,,76.0,41.97907082,-87.903039661,5,13.1,2040.0
9030,334.0,8.0,41.899155613,-87.626210532,,8.0,41.89503345,-87.619710672,2,0.5,360.0
9031,,32.0,41.878865584,-87.625192142,,43.0,41.761577908,-87.572781987,10,9.8,1200.0
9032,911.0,8.0,41.890922026,-87.618868355,,32.0,41.877406123,-87.621971652,5,0.0,360.0
9033,,12.0,41.993930128,-87.758353588,,8.0,41.899602111,-87.633308037,10,0.0,1320.0
9034,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,2.05,437.0
9035,313.0,76.0,41.97907082,-87.903039661,,8.0,41.898331794,-87.620762865,0,0.0,1740.0
9036,313.0,76.0,41.97907082,-87.903039661,,32.0,41.880994471,-87.632746489,11,18.24,1740.0
9037,307.0,32.0,41.877406123,-87.621971652,,8.0,41.890922026,-87.618868355,7,1.3,480.0
9038,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89503345,-87.619710672,1,1.4,420.0
9039,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892507781,-87.626214906,3,0.6,360.0
9040,,41.0,41.794090253,-87.592310855,,8.0,41.899602111,-87.633308037,7,0.4,1020.0
9041,,77.0,41.9867118,-87.663416405,,56.0,41.79259236,-87.769615453,5,19.4,1680.0
9042,307.0,32.0,41.877406123,-87.621971652,,8.0,41.89503345,-87.619710672,1,1.2,600.0
9043,911.0,8.0,41.890922026,-87.618868355,,28.0,41.879255084,-87.642648998,0,1.9,540.0
9044,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,0.0,600.0
9045,40.0,28.0,41.885300022,-87.642808466,,8.0,41.892042136,-87.63186395,1,1.2,360.0
9046,504.0,32.0,41.884987192,-87.620992913,,8.0,41.898331794,-87.620762865,1,0.0,420.0
9047,,14.0,41.968069,-87.721559063,,32.0,41.878865584,-87.625192142,0,9.37,1049.0
9048,316.0,8.0,41.905857769,-87.630865027,,32.0,41.884987192,-87.620992913,1,2.4,660.0
9049,504.0,32.0,41.884987192,-87.620992913,,8.0,41.899155613,-87.626210532,1,1.1,540.0
9050,787.0,8.0,41.898331794,-87.620762865,,76.0,41.97907082,-87.903039661,1,1.0,1860.0
9051,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,4,2.9,420.0
9052,40.0,28.0,41.885300022,-87.642808466,,8.0,41.898331794,-87.620762865,7,0.0,480.0
9053,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,2,2.1,540.0
9054,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,0,0.1,600.0
9055,,41.0,41.794090253,-87.592310855,,8.0,41.899602111,-87.633308037,4,7.6,840.0
9056,,77.0,41.9867118,-87.663416405,,28.0,41.874005383,-87.66351755,9,9.2,1200.0
9057,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892507781,-87.626214906,1,1.5,660.0
9058,,14.0,41.968069,-87.721559063,,4.0,41.975170943,-87.687515515,2,0.0,660.0
9059,40.0,28.0,41.885300022,-87.642808466,,8.0,41.90749193,-87.63576009,3,2.2,840.0
9060,607.0,8.0,41.900265687,-87.63210922,,8.0,41.89321636,-87.63784421,2,1.3,420.0
9061,225.0,8.0,41.892042136,-87.63186395,,8.0,41.890922026,-87.618868355,5,0.78,315.0
9062,,64.0,41.779582888,-87.768510849,,56.0,41.79259236,-87.769615453,4,3.1,600.0
9063,,8.0,41.899602111,-87.633308037,,32.0,41.878865584,-87.625192142,2,0.1,780.0
9064,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892507781,-87.626214906,2,1.9,600.0
9065,,23.0,41.900069603,-87.720918238,,8.0,41.899602111,-87.633308037,2,0.2,1440.0
9066,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,4,2.6,480.0
9067,225.0,8.0,41.892042136,-87.63186395,,76.0,41.97907082,-87.903039661,0,17.0,1860.0
9068,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.89321636,-87.63784421,3,2.5,720.0
9069,899.0,8.0,41.892072635,-87.628874157,,76.0,41.97907082,-87.903039661,4,17.8,1920.0
9070,,28.0,41.874005383,-87.66351755,,7.0,41.922686284,-87.649488729,1,3.7,1080.0
9071,805.0,8.0,41.902788048,-87.62614559,,28.0,41.879255084,-87.642648998,9,0.0,780.0
9072,749.0,28.0,41.88528132,-87.6572332,,24.0,41.906025969,-87.675311622,2,2.7,540.0
9073,16.0,32.0,41.880994471,-87.632746489,,8.0,41.890922026,-87.618868355,7,1.0,420.0
9074,504.0,32.0,41.884987192,-87.620992913,,8.0,41.891971508,-87.612945414,0,1.6,480.0
9075,749.0,28.0,41.88528132,-87.6572332,,8.0,41.899155613,-87.626210532,4,2.8,960.0
9076,911.0,8.0,41.890922026,-87.618868355,,8.0,41.902788048,-87.62614559,5,0.98,457.0
9077,982.0,7.0,41.914616286,-87.631717366,,32.0,41.880994471,-87.632746489,1,2.7,720.0
9078,735.0,22.0,41.916005274,-87.675095116,,28.0,41.885300022,-87.642808466,4,3.4,420.0
9079,,28.0,41.874005383,-87.66351755,,56.0,41.79259236,-87.769615453,14,0.5,1440.0
9080,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,9,0.0,360.0
9081,602.0,6.0,41.935988906,-87.670966384,,8.0,41.89503345,-87.619710672,4,5.3,1200.0
9082,1046.0,33.0,41.859349715,-87.617358006,,76.0,41.97907082,-87.903039661,6,21.1,1680.0
9083,787.0,8.0,41.898331794,-87.620762865,,76.0,41.97907082,-87.903039661,5,1.1,1860.0
9084,504.0,32.0,41.884987192,-87.620992913,,33.0,41.859349715,-87.617358006,1,2.1,660.0
9085,970.0,8.0,41.892507781,-87.626214906,,76.0,41.97907082,-87.903039661,14,17.3,1560.0
9086,807.0,28.0,41.879255084,-87.642648998,,32.0,41.870607372,-87.622172937,0,1.4,360.0
9087,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,4,0.2,780.0
9088,334.0,8.0,41.899155613,-87.626210532,,32.0,41.884987192,-87.620992913,5,0.0,420.0
9089,504.0,32.0,41.884987192,-87.620992913,,8.0,41.898331794,-87.620762865,14,1.2,480.0
9090,,4.0,41.975170943,-87.687515515,,6.0,41.944226601,-87.655998182,1,4.3,1200.0
9091,787.0,8.0,41.898331794,-87.620762865,,8.0,41.89321636,-87.63784421,1,1.4,480.0
9092,970.0,8.0,41.892507781,-87.626214906,,32.0,41.880994471,-87.632746489,5,0.0,480.0
